avg_log2FC,mean_pct,sample_size,power,avg_log2FC_absolute
-1.1675021,0.16,2,0.94,1.1675021
-1.1675021,0.16,3,0.98,1.1675021
-1.1675021,0.16,4,0.99,1.1675021
-1.1675021,0.16,5,0.99,1.1675021
-1.1675021,0.16,6,1,1.1675021
-1.1675021,0.16,7,1,1.1675021
-1.1675021,0.16,8,0.99,1.1675021
-1.1675021,0.16,9,1,1.1675021
-1.1675021,0.16,10,0.99,1.1675021
-1.358230221,0.088,1,0.03,1.358230221
-1.358230221,0.088,2,0,1.358230221
-1.358230221,0.088,3,0.04,1.358230221
-1.358230221,0.088,4,0.04,1.358230221
-1.358230221,0.088,5,0.07,1.358230221
-1.358230221,0.088,6,0.01,1.358230221
-1.358230221,0.088,7,0.02,1.358230221
-1.358230221,0.088,8,0.01,1.358230221
-1.358230221,0.088,9,0,1.358230221
-1.358230221,0.088,10,0.01,1.358230221
-1.451444984,0.09,1,0.15,1.451444984
-1.451444984,0.09,2,0,1.451444984
-1.451444984,0.09,3,0.03,1.451444984
-1.451444984,0.09,4,0.03,1.451444984
-1.451444984,0.09,5,0.01,1.451444984
-1.451444984,0.09,6,0.01,1.451444984
-1.451444984,0.09,7,0,1.451444984
-1.451444984,0.09,8,0.01,1.451444984
-1.451444984,0.09,9,0.01,1.451444984
-1.451444984,0.09,10,0.02,1.451444984
-1.447564422,0.3495,1,0.99,1.447564422
-1.447564422,0.3495,2,0.99,1.447564422
-1.447564422,0.3495,3,1,1.447564422
-1.447564422,0.3495,4,1,1.447564422
-1.447564422,0.3495,5,1,1.447564422
-1.447564422,0.3495,6,1,1.447564422
-1.447564422,0.3495,7,1,1.447564422
-1.447564422,0.3495,8,1,1.447564422
-1.447564422,0.3495,9,1,1.447564422
-1.447564422,0.3495,10,1,1.447564422
-0.514606786,0.7005,1,0.95,0.514606786
-0.514606786,0.7005,2,0.97,0.514606786
-0.514606786,0.7005,3,0.98,0.514606786
-0.514606786,0.7005,4,0.98,0.514606786
-0.514606786,0.7005,5,0.99,0.514606786
-0.514606786,0.7005,6,0.99,0.514606786
-0.514606786,0.7005,7,1,0.514606786
-0.514606786,0.7005,8,0.99,0.514606786
-0.514606786,0.7005,9,0.99,0.514606786
-0.514606786,0.7005,10,1,0.514606786
3.568166511,0.429,1,1,3.568166511
3.568166511,0.429,2,1,3.568166511
3.568166511,0.429,3,1,3.568166511
3.568166511,0.429,4,1,3.568166511
3.568166511,0.429,5,1,3.568166511
3.568166511,0.429,6,1,3.568166511
3.568166511,0.429,7,1,3.568166511
3.568166511,0.429,8,1,3.568166511
3.568166511,0.429,9,1,3.568166511
3.568166511,0.429,10,1,3.568166511
-3.442724147,0.2105,1,0.99,3.442724147
-3.442724147,0.2105,2,1,3.442724147
-3.442724147,0.2105,3,1,3.442724147
-3.442724147,0.2105,4,1,3.442724147
-3.442724147,0.2105,5,1,3.442724147
-3.442724147,0.2105,6,1,3.442724147
-3.442724147,0.2105,7,1,3.442724147
-3.442724147,0.2105,8,1,3.442724147
-3.442724147,0.2105,9,1,3.442724147
-3.442724147,0.2105,10,1,3.442724147
2.373248625,0.1785,1,0.94,2.373248625
2.373248625,0.1785,2,0.99,2.373248625
2.373248625,0.1785,3,1,2.373248625
2.373248625,0.1785,4,0.99,2.373248625
2.373248625,0.1785,5,0.99,2.373248625
2.373248625,0.1785,6,0.99,2.373248625
2.373248625,0.1785,7,1,2.373248625
2.373248625,0.1785,8,1,2.373248625
2.373248625,0.1785,9,1,2.373248625
2.373248625,0.1785,10,1,2.373248625
-1.655346965,0.1705,1,0.98,1.655346965
-1.655346965,0.1705,2,0.99,1.655346965
-1.655346965,0.1705,3,0.99,1.655346965
-1.655346965,0.1705,4,1,1.655346965
-1.655346965,0.1705,5,1,1.655346965
-1.655346965,0.1705,6,1,1.655346965
-1.655346965,0.1705,7,1,1.655346965
-1.655346965,0.1705,8,1,1.655346965
-1.655346965,0.1705,9,1,1.655346965
-1.655346965,0.1705,10,1,1.655346965
1.632272005,0.1995,1,0.97,1.632272005
1.632272005,0.1995,2,0.99,1.632272005
1.632272005,0.1995,3,0.99,1.632272005
1.632272005,0.1995,4,1,1.632272005
1.632272005,0.1995,5,0.99,1.632272005
1.632272005,0.1995,6,1,1.632272005
1.632272005,0.1995,7,1,1.632272005
1.632272005,0.1995,8,1,1.632272005
1.632272005,0.1995,9,1,1.632272005
1.632272005,0.1995,10,1,1.632272005
-2.632361808,0.1195,1,0.97,2.632361808
-2.632361808,0.1195,2,1,2.632361808
-2.632361808,0.1195,3,0.99,2.632361808
-2.632361808,0.1195,4,1,2.632361808
-2.632361808,0.1195,5,1,2.632361808
-2.632361808,0.1195,6,1,2.632361808
-2.632361808,0.1195,7,1,2.632361808
-2.632361808,0.1195,8,1,2.632361808
-2.632361808,0.1195,9,1,2.632361808
-2.632361808,0.1195,10,1,2.632361808
-1.927908398,0.1745,1,0.97,1.927908398
-1.927908398,0.1745,2,0.99,1.927908398
-1.927908398,0.1745,3,0.99,1.927908398
-1.927908398,0.1745,4,1,1.927908398
-1.927908398,0.1745,5,1,1.927908398
-1.927908398,0.1745,6,1,1.927908398
-1.927908398,0.1745,7,1,1.927908398
-1.927908398,0.1745,8,1,1.927908398
-1.927908398,0.1745,9,1,1.927908398
-1.927908398,0.1745,10,1,1.927908398
-1.245986965,0.3905,1,0.97,1.245986965
-1.245986965,0.3905,2,0.98,1.245986965
-1.245986965,0.3905,3,0.99,1.245986965
-1.245986965,0.3905,4,1,1.245986965
-1.245986965,0.3905,5,1,1.245986965
-1.245986965,0.3905,6,1,1.245986965
-1.245986965,0.3905,7,1,1.245986965
-1.245986965,0.3905,8,1,1.245986965
-1.245986965,0.3905,9,1,1.245986965
-1.245986965,0.3905,10,1,1.245986965
1.993798877,0.2415,1,0.98,1.993798877
1.993798877,0.2415,2,1,1.993798877
1.993798877,0.2415,3,1,1.993798877
1.993798877,0.2415,4,1,1.993798877
1.993798877,0.2415,5,1,1.993798877
1.993798877,0.2415,6,1,1.993798877
1.993798877,0.2415,7,1,1.993798877
1.993798877,0.2415,8,1,1.993798877
1.993798877,0.2415,9,1,1.993798877
1.993798877,0.2415,10,1,1.993798877
2.080761993,0.1055,1,0.94,2.080761993
2.080761993,0.1055,2,0.96,2.080761993
2.080761993,0.1055,3,0.98,2.080761993
2.080761993,0.1055,4,0.99,2.080761993
2.080761993,0.1055,5,0.98,2.080761993
2.080761993,0.1055,6,0.99,2.080761993
2.080761993,0.1055,7,1,2.080761993
2.080761993,0.1055,8,1,2.080761993
2.080761993,0.1055,9,1,2.080761993
2.080761993,0.1055,10,1,2.080761993
1.198038354,0.278,1,0.93,1.198038354
1.198038354,0.278,2,0.98,1.198038354
1.198038354,0.278,3,0.99,1.198038354
1.198038354,0.278,4,0.97,1.198038354
1.198038354,0.278,5,0.99,1.198038354
1.198038354,0.278,6,0.98,1.198038354
1.198038354,0.278,7,1,1.198038354
1.198038354,0.278,8,0.99,1.198038354
1.198038354,0.278,9,1,1.198038354
1.198038354,0.278,10,0.99,1.198038354
-1.953140153,0.1345,1,0.94,1.953140153
-1.953140153,0.1345,2,0.97,1.953140153
-1.953140153,0.1345,3,0.99,1.953140153
-1.953140153,0.1345,4,1,1.953140153
-1.953140153,0.1345,5,1,1.953140153
-1.953140153,0.1345,6,0.99,1.953140153
-1.953140153,0.1345,7,1,1.953140153
-1.953140153,0.1345,8,1,1.953140153
-1.953140153,0.1345,9,1,1.953140153
-1.953140153,0.1345,10,1,1.953140153
-1.225480826,0.137,1,0.87,1.225480826
-1.225480826,0.137,2,0.93,1.225480826
-1.225480826,0.137,3,0.96,1.225480826
-1.225480826,0.137,4,0.97,1.225480826
-1.225480826,0.137,5,0.98,1.225480826
-1.225480826,0.137,6,0.98,1.225480826
-1.225480826,0.137,7,0.98,1.225480826
-1.225480826,0.137,8,0.99,1.225480826
-1.225480826,0.137,9,0.99,1.225480826
-1.225480826,0.137,10,0.99,1.225480826
-0.455089925,0.1645,1,0.93,0.455089925
-0.455089925,0.1645,2,0.97,0.455089925
-0.455089925,0.1645,3,0.98,0.455089925
-0.455089925,0.1645,4,0.99,0.455089925
-0.455089925,0.1645,5,0.99,0.455089925
-0.455089925,0.1645,6,0.99,0.455089925
-0.455089925,0.1645,7,0.99,0.455089925
-0.455089925,0.1645,8,1,0.455089925
-0.455089925,0.1645,9,1,0.455089925
-0.455089925,0.1645,10,1,0.455089925
-0.686899703,0.666,1,0.98,0.686899703
-0.686899703,0.666,2,0.99,0.686899703
-0.686899703,0.666,3,1,0.686899703
-0.686899703,0.666,4,1,0.686899703
-0.686899703,0.666,5,1,0.686899703
-0.686899703,0.666,6,1,0.686899703
-0.686899703,0.666,7,1,0.686899703
-0.686899703,0.666,8,1,0.686899703
-0.686899703,0.666,9,1,0.686899703
-0.686899703,0.666,10,1,0.686899703
-0.876156535,0.1875,1,0.79,0.876156535
-0.876156535,0.1875,2,0.87,0.876156535
-0.876156535,0.1875,3,0.92,0.876156535
-0.876156535,0.1875,4,0.94,0.876156535
-0.876156535,0.1875,5,0.95,0.876156535
-0.876156535,0.1875,6,0.97,0.876156535
-0.876156535,0.1875,7,0.97,0.876156535
-0.876156535,0.1875,8,0.97,0.876156535
-0.876156535,0.1875,9,0.98,0.876156535
-0.876156535,0.1875,10,0.97,0.876156535
2.111217483,0.2455,1,0.98,2.111217483
2.111217483,0.2455,2,0.98,2.111217483
2.111217483,0.2455,3,0.99,2.111217483
2.111217483,0.2455,4,1,2.111217483
2.111217483,0.2455,5,1,2.111217483
2.111217483,0.2455,6,1,2.111217483
2.111217483,0.2455,7,1,2.111217483
2.111217483,0.2455,8,1,2.111217483
2.111217483,0.2455,9,1,2.111217483
2.111217483,0.2455,10,1,2.111217483
-0.934169402,0.1395,1,0.01,0.934169402
-0.934169402,0.1395,2,0,0.934169402
-0.934169402,0.1395,3,0,0.934169402
-0.934169402,0.1395,4,0,0.934169402
-0.934169402,0.1395,5,0,0.934169402
-0.934169402,0.1395,6,0.01,0.934169402
-0.934169402,0.1395,7,0,0.934169402
-0.934169402,0.1395,8,0,0.934169402
-0.934169402,0.1395,9,0.01,0.934169402
-0.934169402,0.1395,10,0.02,0.934169402
-0.855612055,0.289,1,0.92,0.855612055
-0.855612055,0.289,2,0.95,0.855612055
-0.855612055,0.289,3,0.99,0.855612055
-0.855612055,0.289,4,0.99,0.855612055
-0.855612055,0.289,5,0.99,0.855612055
-0.855612055,0.289,6,0.99,0.855612055
-0.855612055,0.289,7,1,0.855612055
-0.855612055,0.289,8,1,0.855612055
-0.855612055,0.289,9,0.99,0.855612055
-0.855612055,0.289,10,1,0.855612055
-1.242535465,0.1525,1,0.64,1.242535465
-1.242535465,0.1525,2,0.82,1.242535465
-1.242535465,0.1525,3,0.9,1.242535465
-1.242535465,0.1525,4,0.91,1.242535465
-1.242535465,0.1525,5,0.93,1.242535465
-1.242535465,0.1525,6,0.94,1.242535465
-1.242535465,0.1525,7,0.95,1.242535465
-1.242535465,0.1525,8,0.96,1.242535465
-1.242535465,0.1525,9,0.96,1.242535465
-1.242535465,0.1525,10,0.97,1.242535465
4.620813876,0.0865,1,0.96,4.620813876
4.620813876,0.0865,2,0.99,4.620813876
4.620813876,0.0865,3,0.99,4.620813876
4.620813876,0.0865,4,1,4.620813876
4.620813876,0.0865,5,0.99,4.620813876
4.620813876,0.0865,6,1,4.620813876
4.620813876,0.0865,7,1,4.620813876
4.620813876,0.0865,8,1,4.620813876
4.620813876,0.0865,9,1,4.620813876
4.620813876,0.0865,10,1,4.620813876
1.721868617,0.3045,1,0.98,1.721868617
1.721868617,0.3045,2,0.98,1.721868617
1.721868617,0.3045,3,1,1.721868617
1.721868617,0.3045,4,0.99,1.721868617
1.721868617,0.3045,5,1,1.721868617
1.721868617,0.3045,6,1,1.721868617
1.721868617,0.3045,7,1,1.721868617
1.721868617,0.3045,8,1,1.721868617
1.721868617,0.3045,9,1,1.721868617
1.721868617,0.3045,10,1,1.721868617
2.195897083,0.478,1,0.99,2.195897083
2.195897083,0.478,2,1,2.195897083
2.195897083,0.478,3,1,2.195897083
2.195897083,0.478,4,1,2.195897083
2.195897083,0.478,5,1,2.195897083
2.195897083,0.478,6,1,2.195897083
2.195897083,0.478,7,1,2.195897083
2.195897083,0.478,8,1,2.195897083
2.195897083,0.478,9,1,2.195897083
2.195897083,0.478,10,1,2.195897083
4.875054927,0.3005,1,1,4.875054927
4.875054927,0.3005,2,1,4.875054927
4.875054927,0.3005,3,1,4.875054927
4.875054927,0.3005,4,1,4.875054927
4.875054927,0.3005,5,1,4.875054927
4.875054927,0.3005,6,1,4.875054927
4.875054927,0.3005,7,1,4.875054927
4.875054927,0.3005,8,1,4.875054927
4.875054927,0.3005,9,1,4.875054927
4.875054927,0.3005,10,1,4.875054927
-0.853086379,0.331,1,0.91,0.853086379
-0.853086379,0.331,2,0.97,0.853086379
-0.853086379,0.331,3,0.98,0.853086379
-0.853086379,0.331,4,0.98,0.853086379
-0.853086379,0.331,5,0.99,0.853086379
-0.853086379,0.331,6,0.99,0.853086379
-0.853086379,0.331,7,0.99,0.853086379
-0.853086379,0.331,8,1,0.853086379
-0.853086379,0.331,9,1,0.853086379
-0.853086379,0.331,10,1,0.853086379
-0.775854207,0.1785,1,0.88,0.775854207
-0.775854207,0.1785,2,0.92,0.775854207
-0.775854207,0.1785,3,0.96,0.775854207
-0.775854207,0.1785,4,0.98,0.775854207
-0.775854207,0.1785,5,0.95,0.775854207
-0.775854207,0.1785,6,0.96,0.775854207
-0.775854207,0.1785,7,0.98,0.775854207
-0.775854207,0.1785,8,0.98,0.775854207
-0.775854207,0.1785,9,0.98,0.775854207
-0.775854207,0.1785,10,0.98,0.775854207
-1.426743284,0.1005,1,0.82,1.426743284
-1.426743284,0.1005,2,0.91,1.426743284
-1.426743284,0.1005,3,0.95,1.426743284
-1.426743284,0.1005,4,0.99,1.426743284
-1.426743284,0.1005,5,0.97,1.426743284
-1.426743284,0.1005,6,0.98,1.426743284
-1.426743284,0.1005,7,0.98,1.426743284
-1.426743284,0.1005,8,0.99,1.426743284
-1.426743284,0.1005,9,0.98,1.426743284
-1.426743284,0.1005,10,0.99,1.426743284
-0.787999567,0.3365,1,0.93,0.787999567
-0.787999567,0.3365,2,0.96,0.787999567
-0.787999567,0.3365,3,0.97,0.787999567
-0.787999567,0.3365,4,0.99,0.787999567
-0.787999567,0.3365,5,0.99,0.787999567
-0.787999567,0.3365,6,0.99,0.787999567
-0.787999567,0.3365,7,0.99,0.787999567
-0.787999567,0.3365,8,1,0.787999567
-0.787999567,0.3365,9,1,0.787999567
-0.787999567,0.3365,10,1,0.787999567
-0.462332496,0.8495,1,0.97,0.462332496
-0.462332496,0.8495,2,0.98,0.462332496
-0.462332496,0.8495,3,0.99,0.462332496
-0.462332496,0.8495,4,1,0.462332496
-0.462332496,0.8495,5,1,0.462332496
-0.462332496,0.8495,6,1,0.462332496
-0.462332496,0.8495,7,1,0.462332496
-0.462332496,0.8495,8,1,0.462332496
-0.462332496,0.8495,9,1,0.462332496
-0.462332496,0.8495,10,1,0.462332496
4.245266883,0.046,1,0.96,4.245266883
4.245266883,0.046,2,0.98,4.245266883
4.245266883,0.046,3,0.98,4.245266883
4.245266883,0.046,4,0.99,4.245266883
4.245266883,0.046,5,0.99,4.245266883
4.245266883,0.046,6,0.99,4.245266883
4.245266883,0.046,7,1,4.245266883
4.245266883,0.046,8,1,4.245266883
4.245266883,0.046,9,1,4.245266883
4.245266883,0.046,10,1,4.245266883
-0.80550512,0.162,1,0.89,0.80550512
-0.80550512,0.162,2,0.93,0.80550512
-0.80550512,0.162,3,0.95,0.80550512
-0.80550512,0.162,4,0.98,0.80550512
-0.80550512,0.162,5,1,0.80550512
-0.80550512,0.162,6,1,0.80550512
-0.80550512,0.162,7,0.99,0.80550512
-0.80550512,0.162,8,1,0.80550512
-0.80550512,0.162,9,0.98,0.80550512
-0.80550512,0.162,10,0.99,0.80550512
-0.695946776,0.4495,1,0.91,0.695946776
-0.695946776,0.4495,2,0.95,0.695946776
-0.695946776,0.4495,3,0.97,0.695946776
-0.695946776,0.4495,4,0.98,0.695946776
-0.695946776,0.4495,5,0.98,0.695946776
-0.695946776,0.4495,6,1,0.695946776
-0.695946776,0.4495,7,0.99,0.695946776
-0.695946776,0.4495,8,0.99,0.695946776
-0.695946776,0.4495,9,0.99,0.695946776
-0.695946776,0.4495,10,0.99,0.695946776
-5.786004545,0.026,1,0.85,5.786004545
-5.786004545,0.026,2,0.93,5.786004545
-5.786004545,0.026,3,0.94,5.786004545
-5.786004545,0.026,4,0.97,5.786004545
-5.786004545,0.026,5,0.97,5.786004545
-5.786004545,0.026,6,0.98,5.786004545
-5.786004545,0.026,7,0.98,5.786004545
-5.786004545,0.026,8,0.99,5.786004545
-5.786004545,0.026,9,0.98,5.786004545
-5.786004545,0.026,10,0.99,5.786004545
-0.764674722,0.3245,1,0.9,0.764674722
-0.764674722,0.3245,2,0.91,0.764674722
-0.764674722,0.3245,3,0.99,0.764674722
-0.764674722,0.3245,4,0.98,0.764674722
-0.764674722,0.3245,5,0.99,0.764674722
-0.764674722,0.3245,6,1,0.764674722
-0.764674722,0.3245,7,0.98,0.764674722
-0.764674722,0.3245,8,1,0.764674722
-0.764674722,0.3245,9,0.99,0.764674722
-0.764674722,0.3245,10,0.99,0.764674722
-3.38817572,0.141,1,0.9,3.38817572
-3.38817572,0.141,2,0.96,3.38817572
-3.38817572,0.141,3,0.97,3.38817572
-3.38817572,0.141,4,0.98,3.38817572
-3.38817572,0.141,5,0.98,3.38817572
-3.38817572,0.141,6,0.99,3.38817572
-3.38817572,0.141,7,0.99,3.38817572
-3.38817572,0.141,8,1,3.38817572
-3.38817572,0.141,9,1,3.38817572
-3.38817572,0.141,10,0.99,3.38817572
-2.296710521,0.335,1,0.98,2.296710521
-2.296710521,0.335,2,1,2.296710521
-2.296710521,0.335,3,1,2.296710521
-2.296710521,0.335,4,1,2.296710521
-2.296710521,0.335,5,1,2.296710521
-2.296710521,0.335,6,1,2.296710521
-2.296710521,0.335,7,1,2.296710521
-2.296710521,0.335,8,1,2.296710521
-2.296710521,0.335,9,1,2.296710521
-2.296710521,0.335,10,1,2.296710521
-0.82733759,0.282,1,0.94,0.82733759
-0.82733759,0.282,2,0.97,0.82733759
-0.82733759,0.282,3,0.98,0.82733759
-0.82733759,0.282,4,0.99,0.82733759
-0.82733759,0.282,5,1,0.82733759
-0.82733759,0.282,6,0.99,0.82733759
-0.82733759,0.282,7,1,0.82733759
-0.82733759,0.282,8,0.99,0.82733759
-0.82733759,0.282,9,1,0.82733759
-0.82733759,0.282,10,1,0.82733759
-0.779671476,0.146,1,0.3,0.779671476
-0.779671476,0.146,2,0.16,0.779671476
-0.779671476,0.146,3,0.07,0.779671476
-0.779671476,0.146,4,0.09,0.779671476
-0.779671476,0.146,5,0.04,0.779671476
-0.779671476,0.146,6,0.07,0.779671476
-0.779671476,0.146,7,0.05,0.779671476
-0.779671476,0.146,8,0.03,0.779671476
-0.779671476,0.146,9,0.05,0.779671476
-0.779671476,0.146,10,0.02,0.779671476
-0.636744921,0.1935,1,0.89,0.636744921
-0.636744921,0.1935,2,0.96,0.636744921
-0.636744921,0.1935,3,0.97,0.636744921
-0.636744921,0.1935,4,0.98,0.636744921
-0.636744921,0.1935,5,0.99,0.636744921
-0.636744921,0.1935,6,0.99,0.636744921
-0.636744921,0.1935,7,0.99,0.636744921
-0.636744921,0.1935,8,0.99,0.636744921
-0.636744921,0.1935,9,0.99,0.636744921
-0.636744921,0.1935,10,0.99,0.636744921
-0.443287648,0.832,1,0.93,0.443287648
-0.443287648,0.832,2,0.97,0.443287648
-0.443287648,0.832,3,0.97,0.443287648
-0.443287648,0.832,4,0.99,0.443287648
-0.443287648,0.832,5,1,0.443287648
-0.443287648,0.832,6,0.99,0.443287648
-0.443287648,0.832,7,1,0.443287648
-0.443287648,0.832,8,1,0.443287648
-0.443287648,0.832,9,1,0.443287648
-0.443287648,0.832,10,1,0.443287648
-0.275474962,0.9425,1,0.86,0.275474962
-0.275474962,0.9425,2,0.97,0.275474962
-0.275474962,0.9425,3,0.96,0.275474962
-0.275474962,0.9425,4,0.99,0.275474962
-0.275474962,0.9425,5,0.99,0.275474962
-0.275474962,0.9425,6,0.98,0.275474962
-0.275474962,0.9425,7,0.99,0.275474962
-0.275474962,0.9425,8,0.99,0.275474962
-0.275474962,0.9425,9,0.99,0.275474962
-0.275474962,0.9425,10,0.99,0.275474962
-0.49080791,0.7435,1,0.89,0.49080791
-0.49080791,0.7435,2,0.97,0.49080791
-0.49080791,0.7435,3,0.97,0.49080791
-0.49080791,0.7435,4,0.99,0.49080791
-0.49080791,0.7435,5,0.99,0.49080791
-0.49080791,0.7435,6,0.99,0.49080791
-0.49080791,0.7435,7,0.99,0.49080791
-0.49080791,0.7435,8,1,0.49080791
-0.49080791,0.7435,9,0.99,0.49080791
-0.49080791,0.7435,10,0.99,0.49080791
-0.510466015,0.79,1,0.93,0.510466015
-0.510466015,0.79,2,0.97,0.510466015
-0.510466015,0.79,3,0.98,0.510466015
-0.510466015,0.79,4,0.99,0.510466015
-0.510466015,0.79,5,0.99,0.510466015
-0.510466015,0.79,6,1,0.510466015
-0.510466015,0.79,7,1,0.510466015
-0.510466015,0.79,8,1,0.510466015
-0.510466015,0.79,9,1,0.510466015
-0.510466015,0.79,10,1,0.510466015
-0.620785007,0.8225,1,0.95,0.620785007
-0.620785007,0.8225,2,0.97,0.620785007
-0.620785007,0.8225,3,0.98,0.620785007
-0.620785007,0.8225,4,0.99,0.620785007
-0.620785007,0.8225,5,1,0.620785007
-0.620785007,0.8225,6,1,0.620785007
-0.620785007,0.8225,7,1,0.620785007
-0.620785007,0.8225,8,1,0.620785007
-0.620785007,0.8225,9,1,0.620785007
-0.620785007,0.8225,10,1,0.620785007
-0.553848114,0.7495,1,0.96,0.553848114
-0.553848114,0.7495,2,0.99,0.553848114
-0.553848114,0.7495,3,0.99,0.553848114
-0.553848114,0.7495,4,0.99,0.553848114
-0.553848114,0.7495,5,1,0.553848114
-0.553848114,0.7495,6,1,0.553848114
-0.553848114,0.7495,7,1,0.553848114
-0.553848114,0.7495,8,1,0.553848114
-0.553848114,0.7495,9,1,0.553848114
-0.553848114,0.7495,10,1,0.553848114
-0.385227832,0.7785,1,0.95,0.385227832
-0.385227832,0.7785,2,0.97,0.385227832
-0.385227832,0.7785,3,0.98,0.385227832
-0.385227832,0.7785,4,0.98,0.385227832
-0.385227832,0.7785,5,0.99,0.385227832
-0.385227832,0.7785,6,0.99,0.385227832
-0.385227832,0.7785,7,0.99,0.385227832
-0.385227832,0.7785,8,1,0.385227832
-0.385227832,0.7785,9,1,0.385227832
-0.385227832,0.7785,10,1,0.385227832
-0.415341909,0.9265,1,0.93,0.415341909
-0.415341909,0.9265,2,0.98,0.415341909
-0.415341909,0.9265,3,0.98,0.415341909
-0.415341909,0.9265,4,0.99,0.415341909
-0.415341909,0.9265,5,1,0.415341909
-0.415341909,0.9265,6,0.99,0.415341909
-0.415341909,0.9265,7,1,0.415341909
-0.415341909,0.9265,8,1,0.415341909
-0.415341909,0.9265,9,1,0.415341909
-0.415341909,0.9265,10,1,0.415341909
-0.574031427,0.876,1,0.96,0.574031427
-0.574031427,0.876,2,0.99,0.574031427
-0.574031427,0.876,3,1,0.574031427
-0.574031427,0.876,4,1,0.574031427
-0.574031427,0.876,5,1,0.574031427
-0.574031427,0.876,6,1,0.574031427
-0.574031427,0.876,7,1,0.574031427
-0.574031427,0.876,8,1,0.574031427
-0.574031427,0.876,9,1,0.574031427
-0.574031427,0.876,10,1,0.574031427
-0.372383662,0.923,1,0.84,0.372383662
-0.372383662,0.923,2,0.97,0.372383662
-0.372383662,0.923,3,0.96,0.372383662
-0.372383662,0.923,4,0.98,0.372383662
-0.372383662,0.923,5,0.98,0.372383662
-0.372383662,0.923,6,0.98,0.372383662
-0.372383662,0.923,7,0.99,0.372383662
-0.372383662,0.923,8,0.99,0.372383662
-0.372383662,0.923,9,0.99,0.372383662
-0.372383662,0.923,10,0.99,0.372383662
-0.446454784,0.902,1,0.94,0.446454784
-0.446454784,0.902,2,0.98,0.446454784
-0.446454784,0.902,3,0.99,0.446454784
-0.446454784,0.902,4,1,0.446454784
-0.446454784,0.902,5,1,0.446454784
-0.446454784,0.902,6,1,0.446454784
-0.446454784,0.902,7,1,0.446454784
-0.446454784,0.902,8,1,0.446454784
-0.446454784,0.902,9,1,0.446454784
-0.446454784,0.902,10,1,0.446454784
-0.399105109,0.836,1,0.89,0.399105109
-0.399105109,0.836,2,0.97,0.399105109
-0.399105109,0.836,3,0.97,0.399105109
-0.399105109,0.836,4,0.99,0.399105109
-0.399105109,0.836,5,0.99,0.399105109
-0.399105109,0.836,6,0.99,0.399105109
-0.399105109,0.836,7,1,0.399105109
-0.399105109,0.836,8,1,0.399105109
-0.399105109,0.836,9,0.99,0.399105109
-0.399105109,0.836,10,1,0.399105109
-0.330629631,0.9215,1,0.92,0.330629631
-0.330629631,0.9215,2,0.97,0.330629631
-0.330629631,0.9215,3,0.99,0.330629631
-0.330629631,0.9215,4,0.99,0.330629631
